account_id,user_id,bank_id,account_number,account_type,balance,account_status,opening_date
ACC05223,U03984,B030,329920104658,Savings,290332,Active,2/11/2013
ACC05224,U00681,B004,559251149895,Savings,85323,Active,5/19/2012
ACC05225,U02291,B014,216693992028,Savings,452385,Active,12/31/2022
ACC05226,U03583,B030,921234920754,Savings,189681,Active,11/15/2018
ACC05227,U00311,B019,684354802707,Current,21762,Active,11/11/2021
ACC05228,U02362,B004,212857822699,Savings,88233,Active,4/29/2016
ACC05229,U01092,B017,247060933967,Savings,219131,Active,1/22/2020
ACC05230,U00947,B018,325863541023,Savings,159655,Active,4/25/2014
ACC05231,U02978,B030,225266098280,Savings,234505,Active,9/15/2012
ACC05232,U02385,B030,876727680582,Savings,75628,Active,9/22/2015
ACC05233,U01888,B002,470281304560,Savings,227711,Active,3/21/2011
ACC05234,U01702,B019,565054677115,Savings,350343,Active,6/30/2021
ACC05235,U02261,B007,186890456092,Savings,12637,Active,4/17/2013
ACC05236,U03675,B008,505811433274,Current,22219,Active,6/15/2012
ACC05237,U02551,B021,541691084645,Savings,464772,Active,9/15/2020
ACC05238,U03493,B024,684119017966,Savings,8940,Active,6/8/2025
ACC05239,U04086,B019,194566581219,Savings,205440,Active,8/22/2018
ACC05240,U03699,B028,898156112362,Savings,342051,Active,1/14/2020
ACC05241,U04832,B012,669031360203,Current,471974,Active,8/27/2020
ACC05242,U01557,B005,189551895543,Savings,242053,Active,9/7/2022
ACC05243,U01081,B026,640207505392,Savings,65149,Active,10/28/2015
ACC05244,U02969,B012,637862970864,Savings,158361,Active,2/4/2018
ACC05245,U03293,B015,624064968382,Savings,136667,Active,9/23/2020
ACC05246,U01839,B013,472893050251,Savings,20387,Active,7/2/2010
ACC05247,U03430,B007,552396882405,Savings,297237,Active,11/16/2021
ACC05248,U04761,B009,651037214272,Savings,99529,Active,1/29/2012
ACC05249,U00370,B022,884953133797,Savings,176492,Active,12/13/2011
ACC05250,U03533,B010,274915987567,Savings,454963,Active,10/29/2010
ACC05251,U01796,B016,231363436331,Savings,252086,Active,9/22/2023
ACC05252,U02348,B029,804580717262,Savings,249968,Active,11/16/2020
ACC05253,U01696,B029,449747654002,Savings,193149,Active,12/9/2020
ACC05254,U01996,B030,778618235774,Current,321414,Active,10/1/2011
ACC05255,U00186,B010,394838093406,Savings,206453,Active,2/6/2012
ACC05256,U01573,B012,490544923211,Savings,452828,Active,6/27/2016
ACC05257,U02160,B001,945129010019,Savings,55296,Active,7/4/2013
ACC05258,U03986,B005,197811021690,Savings,268756,Active,5/25/2018
ACC05259,U02646,B023,331887187252,Savings,150285,Active,1/7/2013
ACC05260,U01066,B016,447280462074,Savings,220395,Active,3/9/2018
ACC05261,U00029,B015,941709428661,Savings,494006,Active,1/7/2014
ACC05262,U00108,B007,476378416961,Savings,86716,Active,6/2/2017
ACC05263,U01923,B024,311002553758,Savings,251011,Active,9/3/2013
ACC05264,U01249,B019,211237596230,Savings,351949,Active,10/8/2011
ACC05265,U00382,B015,859303150387,Savings,44016,Active,9/30/2011
ACC05266,U02222,B021,427031721076,Savings,128189,Active,3/7/2019
ACC05267,U00781,B025,586098579920,Savings,54394,Active,12/7/2015
ACC05268,U01117,B006,423891048630,Savings,422150,Active,6/15/2012
ACC05269,U01139,B018,633626509344,Current,372581,Active,1/4/2011
ACC05270,U01093,B012,968679950811,Savings,413644,Active,3/5/2011
ACC05271,U04557,B021,822570983025,Savings,467446,Active,5/21/2022
ACC05272,U03275,B023,923891559016,Savings,384529,Active,3/2/2013
ACC05273,U04380,B017,800584417351,Savings,242524,Active,8/29/2010
ACC05274,U02135,B024,572663620200,Savings,62282,Active,3/27/2019
ACC05275,U04238,B002,158962904208,Savings,458005,Active,1/18/2015
ACC05276,U03226,B016,593185678142,Current,495735,Active,1/26/2014
ACC05277,U02676,B030,121475584478,Savings,251187,Active,10/28/2014
ACC05278,U03891,B009,368239569447,Savings,101537,Active,4/14/2014
ACC05279,U02536,B027,219233928565,Savings,152592,Active,7/17/2021
ACC05280,U04720,B015,633845171801,Current,206661,Active,12/21/2020
ACC05281,U02676,B027,397653118957,Savings,474072,Active,10/11/2018
ACC05282,U02778,B001,193557590701,Savings,401329,Active,9/20/2012
ACC05283,U01288,B013,795165168642,Savings,135964,Active,2/11/2010
ACC05284,U00452,B005,280997699115,Savings,168599,Active,2/20/2010
ACC05285,U02977,B021,760326276030,Savings,381632,Active,8/15/2014
ACC05286,U02866,B012,735711111346,Savings,174030,Active,6/6/2022
ACC05287,U01315,B020,403066822477,Savings,289957,Active,8/13/2014
ACC05288,U04417,B002,241368033571,Savings,78729,Active,7/2/2016
ACC05289,U01249,B005,682445359863,Savings,46074,Active,11/11/2014
ACC05290,U00370,B030,720558197876,Savings,18622,Active,11/12/2020
ACC05291,U01486,B030,908252212983,Savings,474700,Active,6/25/2013
ACC05292,U04144,B002,641209966728,Savings,126526,Active,2/20/2015
ACC05293,U01971,B010,806313463246,Savings,447673,Active,10/4/2018
ACC05294,U00221,B028,352209027782,Savings,116497,Active,9/11/2019
ACC05295,U02545,B010,798208791598,Savings,285738,Active,10/7/2018
ACC05296,U01631,B022,632081130211,Savings,151695,Active,5/31/2010
ACC05297,U03832,B011,256247434212,Savings,31520,Active,5/26/2014
ACC05298,U03137,B005,535007707988,Savings,349702,Active,6/21/2017
ACC05299,U02111,B027,344711540583,Savings,357144,Active,4/26/2017
ACC05300,U03226,B014,553102713656,Savings,123656,Active,9/13/2010
ACC05301,U00691,B019,270023365103,Savings,462705,Inactive,10/3/2014
ACC05302,U02262,B027,895946048481,Savings,202485,Active,5/23/2011
ACC05303,U00779,B001,243730891361,Savings,214927,Active,8/11/2016
ACC05304,U01738,B024,200611989495,Savings,90290,Inactive,7/12/2022
ACC05305,U02453,B021,596112005682,Savings,354975,Active,2/20/2011
ACC05306,U00212,B008,141213138778,Savings,10288,Active,11/12/2020
ACC05307,U00543,B005,687996874664,Savings,474823,Active,4/2/2011
ACC05308,U01525,B022,220615996026,Savings,395711,Active,4/9/2017
ACC05309,U01496,B018,222341522719,Current,113749,Active,11/16/2011
ACC05310,U02805,B006,876036962033,Savings,406288,Active,10/24/2015
ACC05311,U02369,B029,260091934382,Savings,3433,Active,2/27/2018
ACC05312,U04923,B025,472701644017,Savings,23242,Active,4/17/2015
ACC05313,U01751,B027,986897408130,Savings,472435,Active,3/11/2011
ACC05314,U00978,B010,266200009873,Savings,207472,Active,5/2/2013
ACC05315,U03388,B024,237835094086,Savings,362996,Active,3/15/2012
ACC05316,U00731,B001,507915538295,Savings,323077,Active,2/25/2010
ACC05317,U04347,B002,352157768533,Savings,260440,Active,4/26/2020
ACC05318,U00669,B014,521252455713,Savings,299581,Active,7/21/2014
ACC05319,U00300,B017,933835132781,Current,255346,Active,3/5/2014
ACC05320,U03489,B029,735217990731,Savings,176120,Active,12/31/2018
ACC05321,U04392,B027,573524173484,Current,258763,Active,6/28/2012
ACC05322,U02354,B012,174591479856,Savings,173560,Active,11/15/2017
ACC05323,U01974,B023,893949987944,Savings,255036,Active,8/31/2017
ACC05324,U04694,B003,462462562212,Savings,355017,Active,4/16/2011
ACC05325,U04527,B019,696223301060,Savings,25830,Active,5/10/2016
ACC05326,U03389,B019,312269747320,Savings,186926,Active,10/30/2023
ACC05327,U04506,B027,978738133097,Savings,92163,Active,1/4/2019
ACC05328,U00718,B015,465290816015,Savings,194348,Active,2/18/2019
ACC05329,U00682,B003,135330859317,Savings,421706,Inactive,5/17/2011
ACC05330,U03174,B016,771177218828,Savings,388487,Active,3/11/2023
ACC05331,U03041,B009,740807187060,Savings,243347,Active,9/8/2011
ACC05332,U01496,B023,925945268991,Savings,414585,Active,11/28/2020
ACC05333,U00325,B024,276413388246,Savings,93497,Active,6/8/2014
ACC05334,U00360,B028,238360843797,Savings,43989,Active,8/25/2020
ACC05335,U02896,B010,884717222772,Savings,146460,Active,9/21/2015
ACC05336,U02616,B024,908272210596,Savings,33038,Active,10/10/2011
ACC05337,U00089,B030,702421851433,Savings,383907,Active,10/26/2016
ACC05338,U01011,B010,318324633212,Savings,81414,Inactive,7/7/2021
ACC05339,U00977,B012,450724259418,Savings,396102,Active,12/3/2018
ACC05340,U03365,B024,501481986844,Savings,59404,Active,11/30/2011
ACC05341,U02497,B022,169261553231,Savings,224994,Active,11/12/2012
ACC05342,U03895,B026,408393349518,Savings,10840,Active,2/9/2020
ACC05343,U00356,B002,980095356976,Savings,3473,Active,11/17/2011
ACC05344,U00184,B027,365468145070,Savings,62175,Active,6/4/2011
ACC05345,U03417,B029,947660732350,Current,414382,Active,5/18/2011
ACC05346,U00276,B019,505801597924,Savings,275402,Active,4/26/2016
ACC05347,U04487,B013,120119123608,Savings,482651,Active,6/8/2021
ACC05348,U03222,B025,331079052966,Savings,205729,Active,3/16/2014
ACC05349,U03050,B014,401929087000,Savings,396183,Active,6/26/2020
ACC05350,U00178,B009,367573783028,Savings,378815,Active,6/30/2021
ACC05351,U02141,B008,749249005984,Savings,327508,Active,1/21/2020
ACC05352,U00139,B024,346314018258,Savings,392766,Active,6/19/2011
ACC05353,U01546,B013,861361470708,Savings,393900,Active,2/11/2014
ACC05354,U03772,B001,169726952856,Current,215280,Active,2/14/2012
ACC05355,U00926,B006,712713970890,Savings,115820,Active,8/25/2017
ACC05356,U01981,B001,798805374241,Savings,250122,Active,9/6/2021
ACC05357,U00659,B014,852667272621,Savings,194765,Active,2/11/2022
ACC05358,U01187,B025,608017299870,Savings,31923,Active,5/16/2014
ACC05359,U01559,B003,621167161438,Savings,433567,Active,3/31/2016
ACC05360,U00017,B003,895864558929,Savings,78731,Active,7/4/2011
ACC05361,U00552,B013,474091738515,Savings,101324,Active,3/2/2013
ACC05362,U03632,B014,993957265408,Savings,483021,Active,5/14/2014
ACC05363,U01464,B007,433819358728,Current,452669,Active,12/13/2016
ACC05364,U03749,B015,725504046157,Savings,369431,Active,3/12/2014
ACC05365,U01677,B025,113694562315,Savings,252928,Active,4/6/2014
ACC05366,U04336,B016,445178296619,Savings,242906,Active,11/13/2022
ACC05367,U00922,B004,658738389295,Savings,118726,Active,2/18/2013
ACC05368,U03720,B003,695766140826,Savings,412576,Active,7/29/2021
ACC05369,U01117,B023,998444313757,Savings,287088,Active,4/20/2016
ACC05370,U02751,B003,504226992980,Current,373181,Active,2/13/2017
ACC05371,U02023,B022,995239880263,Savings,461395,Inactive,8/18/2010
ACC05372,U01194,B028,965734885204,Savings,16781,Active,1/1/2014
ACC05373,U04374,B008,118402092851,Savings,46908,Active,11/13/2015
ACC05374,U00558,B023,750297301614,Savings,280445,Active,6/15/2012
ACC05375,U04739,B022,163695332377,Savings,342471,Active,8/9/2010
ACC05376,U00476,B022,830084453849,Current,296259,Active,11/21/2011
ACC05377,U04000,B012,358061629162,Savings,25681,Active,2/21/2020
ACC05378,U02365,B030,614648029766,Savings,461989,Active,11/1/2017
ACC05379,U02745,B021,837313004392,Savings,69170,Active,2/26/2011
ACC05380,U03655,B016,788969173604,Savings,110956,Active,6/29/2013
ACC05381,U02968,B007,547942458312,Savings,149408,Active,11/21/2017
ACC05382,U03239,B013,467937692841,Savings,123315,Active,2/8/2015
ACC05383,U03861,B024,440295961514,Savings,418765,Active,6/22/2020
ACC05384,U00589,B021,188480977857,Savings,10029,Active,12/8/2014
ACC05385,U00111,B028,821279099233,Savings,137731,Active,6/19/2017
ACC05386,U02567,B010,897363596626,Savings,32691,Active,8/18/2014
ACC05387,U03073,B015,566498380662,Savings,259379,Active,3/1/2016
ACC05388,U00792,B005,471913676101,Savings,477569,Active,12/25/2016
ACC05389,U02636,B027,646300092371,Savings,2068,Active,7/18/2020
ACC05390,U03093,B022,304370316220,Savings,274427,Active,7/19/2015
ACC05391,U02507,B009,355665862248,Savings,448692,Active,5/31/2011
ACC05392,U01532,B028,450829666304,Savings,282462,Active,1/23/2013
ACC05393,U04652,B026,869336155957,Savings,479683,Active,3/29/2020
ACC05394,U02359,B011,419149385271,Savings,288408,Inactive,8/4/2014
ACC05395,U03971,B021,644559705271,Savings,314565,Active,1/15/2012
ACC05396,U00181,B017,358266449952,Savings,336207,Active,3/12/2017
ACC05397,U03221,B008,982436527036,Savings,79751,Active,1/24/2013
ACC05398,U01913,B018,510157268254,Savings,155735,Active,11/8/2014
ACC05399,U00478,B029,853073362381,Savings,55129,Active,2/5/2011
ACC05400,U03255,B022,520971666942,Savings,79377,Active,2/1/2013
ACC05401,U03893,B030,533079456610,Savings,435634,Active,6/8/2016
ACC05402,U03874,B026,138676699229,Savings,114101,Active,8/15/2018
ACC05403,U04724,B011,316602240505,Savings,305712,Active,1/20/2018
ACC05404,U00835,B022,871323653573,Savings,137402,Active,6/23/2016
ACC05405,U04651,B020,910175575157,Savings,277174,Inactive,11/3/2010
ACC05406,U02263,B004,378195742068,Savings,4458,Active,5/23/2018
ACC05407,U01077,B026,326460464769,Savings,495754,Active,7/17/2018
ACC05408,U00995,B024,532871203961,Savings,121512,Active,8/27/2012
ACC05409,U01314,B001,938382530745,Current,387697,Active,11/15/2024
ACC05410,U01240,B015,447896598194,Savings,324096,Active,9/30/2010
ACC05411,U03872,B013,350036119818,Savings,67296,Active,1/15/2012
ACC05412,U00124,B024,326003804588,Savings,264101,Active,12/24/2012
ACC05413,U03696,B019,820261809401,Savings,310846,Active,4/30/2011
ACC05414,U03402,B015,675289481423,Savings,14829,Active,3/6/2019
ACC05415,U01817,B029,421445668232,Savings,138144,Active,12/11/2013
ACC05416,U04977,B001,215707050142,Savings,29412,Active,4/7/2011
ACC05417,U02576,B008,568883991796,Savings,426668,Active,12/3/2010
ACC05418,U03049,B027,284818958433,Savings,299143,Active,6/15/2012
ACC05419,U03686,B014,665282972317,Savings,351328,Active,8/28/2018
ACC05420,U02325,B010,734917689293,Savings,272208,Active,12/18/2011
ACC05421,U02166,B010,549141161348,Savings,131971,Active,11/12/2015
ACC05422,U00197,B016,278444542149,Savings,430144,Active,8/19/2012
ACC05423,U00626,B015,806503747177,Savings,34800,Active,2/15/2011
ACC05424,U04096,B003,813959206749,Savings,302860,Active,3/28/2023
ACC05425,U02076,B030,769889516904,Savings,445542,Active,2/12/2010
ACC05426,U03305,B030,770528298894,Savings,497305,Active,3/9/2014
ACC05427,U04501,B023,373864057323,Savings,315701,Active,4/13/2018
ACC05428,U01925,B012,267783805193,Savings,190174,Active,10/1/2015
ACC05429,U02839,B017,862597338781,Savings,47458,Active,9/11/2010
ACC05430,U01986,B023,997707023271,Savings,16391,Active,12/5/2014
ACC05431,U01279,B023,573601252464,Current,121131,Active,11/14/2010
ACC05432,U02680,B026,693918911707,Savings,261781,Active,10/13/2016
ACC05433,U01679,B002,135373581686,Savings,448223,Active,5/30/2018
ACC05434,U04923,B022,392823737113,Savings,114450,Inactive,11/20/2013
ACC05435,U01007,B007,252720206223,Savings,14331,Active,9/22/2011
ACC05436,U01902,B005,451249163370,Savings,149627,Active,3/5/2017
ACC05437,U04198,B005,220881057400,Savings,146485,Active,4/22/2010
ACC05438,U00285,B021,825420473611,Savings,262634,Active,6/25/2016
ACC05439,U04579,B010,203682030752,Savings,55299,Active,11/24/2018
ACC05440,U03139,B027,481829904553,Savings,258722,Active,10/11/2017
ACC05441,U01448,B014,970199846745,Savings,206332,Active,4/12/2017
ACC05442,U02129,B028,327464612401,Savings,406241,Active,1/15/2012
ACC05443,U00868,B030,640571227389,Savings,474288,Active,6/28/2016
ACC05444,U04798,B021,617719286766,Savings,390285,Active,7/26/2016
ACC05445,U01051,B013,835168943561,Savings,92676,Active,3/19/2016
ACC05446,U03604,B030,135194064895,Savings,482397,Active,1/5/2011
ACC05447,U04651,B002,558647842207,Savings,440307,Active,12/29/2010
ACC05448,U03467,B028,185870864018,Savings,132839,Active,8/30/2022
ACC05449,U04802,B028,759786027941,Savings,24277,Active,4/20/2014
ACC05450,U03319,B016,916338490345,Savings,6307,Active,9/3/2011
ACC05451,U01027,B003,698251640956,Current,23622,Active,2/20/2016
ACC05452,U01308,B027,109032399522,Savings,286343,Active,7/1/2011
ACC05453,U03857,B011,414991515004,Savings,372351,Active,4/29/2022
ACC05454,U02289,B004,342210611696,Savings,110330,Active,5/1/2010
ACC05455,U04324,B024,154465219618,Savings,30759,Active,2/6/2021
ACC05456,U04553,B006,527438345075,Savings,29458,Active,7/21/2010
ACC05457,U03744,B019,196559038211,Savings,454919,Active,12/26/2018
ACC05458,U03603,B014,942078611326,Savings,282829,Active,8/23/2016
ACC05459,U01795,B029,978210378757,Savings,460127,Active,5/4/2010
ACC05460,U02042,B024,619967584348,Savings,203840,Active,10/4/2015
ACC05461,U03109,B002,214799338626,Savings,417164,Active,12/18/2010
ACC05462,U04183,B016,276751625201,Savings,135219,Active,2/17/2023
ACC05463,U02715,B029,619413043240,Savings,441243,Active,3/29/2015
ACC05464,U04844,B022,407146468962,Savings,194625,Active,10/13/2011
ACC05465,U01880,B005,510737238618,Savings,330668,Active,9/15/2023
ACC05466,U01913,B020,502945183681,Savings,108300,Active,12/28/2014
ACC05467,U03627,B001,166604116479,Savings,316969,Active,10/24/2018
ACC05468,U03854,B007,146698970897,Savings,114770,Active,10/17/2018
ACC05469,U04321,B002,938005869193,Savings,401048,Inactive,11/15/2013
ACC05470,U04572,B024,267020743749,Savings,399171,Active,2/20/2010
ACC05471,U04461,B021,993412073624,Savings,104355,Active,8/10/2019
ACC05472,U04757,B012,237292741775,Savings,184411,Active,3/30/2017
ACC05473,U04115,B010,514971895777,Savings,356349,Active,10/2/2010
ACC05474,U03951,B002,702748298459,Savings,430665,Active,11/23/2019
ACC05475,U02514,B030,630787994758,Savings,173400,Active,10/5/2017
ACC05476,U03330,B013,699282114411,Savings,347595,Active,3/27/2012
ACC05477,U04420,B004,561233377132,Savings,269157,Active,7/13/2022
ACC05478,U02183,B007,903034964831,Savings,85717,Active,5/17/2015
ACC05479,U00647,B021,231582077842,Savings,253212,Active,4/26/2012
ACC05480,U00118,B005,200494133738,Savings,5457,Active,6/17/2023
ACC05481,U03627,B023,914240373157,Savings,84525,Active,11/24/2012
ACC05482,U01992,B027,320218152429,Savings,42004,Active,2/23/2015
ACC05483,U03637,B009,736651286183,Savings,275704,Active,5/17/2016
ACC05484,U02427,B013,691308489199,Savings,46574,Active,10/5/2024
ACC05485,U01353,B008,300518657163,Savings,370007,Active,5/7/2013
ACC05486,U02897,B023,693831405823,Savings,2772,Active,4/11/2016
ACC05487,U04339,B001,978232596748,Savings,388695,Active,1/9/2017
ACC05488,U00976,B009,240893036324,Savings,243342,Active,11/30/2016
ACC05489,U00574,B017,237606679441,Savings,46633,Active,8/2/2022
ACC05490,U02488,B026,894401461184,Savings,116967,Active,2/2/2014
ACC05491,U04841,B024,882130243392,Savings,203259,Active,2/25/2014
ACC05492,U02497,B025,345728650308,Savings,125040,Active,1/21/2015
ACC05493,U00708,B028,999296750867,Savings,84002,Active,6/11/2011
ACC05494,U01287,B028,953358172502,Savings,315462,Active,7/13/2011
ACC05495,U04441,B007,116742801341,Savings,355238,Active,4/3/2012
ACC05496,U04707,B026,724486177862,Savings,376050,Active,12/30/2017
ACC05497,U03194,B008,486966957070,Savings,258993,Active,8/13/2010
ACC05498,U00047,B014,532738406873,Savings,205933,Active,5/18/2019
ACC05499,U00214,B009,861586311026,Current,373585,Active,11/1/2015
ACC05500,U00226,B028,534970647660,Savings,3724,Active,9/20/2015
ACC05501,U04265,B028,827383417960,Savings,340939,Active,3/22/2021
ACC05502,U03259,B029,813944125882,Savings,377740,Active,2/13/2021
ACC05503,U03388,B020,415173477765,Savings,394202,Active,10/14/2016
ACC05504,U02293,B012,858006130468,Savings,388586,Active,2/1/2013
ACC05505,U00562,B015,369585059711,Savings,119851,Active,10/31/2013
ACC05506,U00083,B008,132273997259,Savings,407236,Active,11/9/2010
ACC05507,U02119,B024,722311548371,Savings,51079,Active,1/25/2017
ACC05508,U02049,B007,449216654394,Savings,253003,Active,7/1/2014
ACC05509,U01371,B008,840925273115,Savings,147076,Active,8/13/2016
ACC05510,U03771,B012,498636728902,Savings,343307,Active,4/12/2012
ACC05511,U01541,B012,654443133157,Savings,207605,Active,7/8/2016
ACC05512,U01639,B009,421081124908,Savings,422999,Active,8/3/2018
ACC05513,U01056,B024,863618510882,Savings,1457,Active,4/6/2014
ACC05514,U01067,B023,483563146273,Savings,253538,Active,6/22/2022
ACC05515,U01593,B008,524073139195,Savings,437072,Active,4/24/2010
ACC05516,U02952,B016,779915150803,Savings,104268,Active,12/17/2012
ACC05517,U04259,B004,729509172185,Savings,261576,Active,3/20/2014
ACC05518,U01570,B028,370420671864,Savings,235622,Active,3/30/2013
ACC05519,U00232,B022,978673721124,Savings,160885,Active,6/9/2016
ACC05520,U02712,B003,310021912955,Savings,449230,Active,8/2/2017
ACC05521,U03087,B023,158063584526,Savings,204413,Active,11/19/2012
ACC05522,U00278,B015,269342677583,Savings,353171,Active,6/6/2014
ACC05523,U01608,B010,478282421730,Savings,333531,Active,9/4/2013
ACC05524,U00433,B021,676640329436,Savings,406021,Active,11/21/2018
ACC05525,U02098,B004,628148742490,Savings,19398,Inactive,7/20/2011
ACC05526,U04052,B013,778681732903,Savings,375499,Active,6/4/2015
ACC05527,U04630,B004,779099750388,Savings,7442,Inactive,12/28/2015
ACC05528,U02226,B022,312244769277,Savings,271536,Active,3/15/2013
ACC05529,U04657,B011,391382558123,Savings,358631,Active,8/21/2013
ACC05530,U03553,B005,687698498047,Savings,102494,Inactive,11/4/2012
ACC05531,U01873,B005,628603785327,Savings,67131,Active,7/19/2016
ACC05532,U01639,B006,335608637456,Savings,58944,Active,6/27/2011
ACC05533,U02401,B030,708528773457,Savings,175927,Active,6/17/2021
ACC05534,U03499,B009,308089290667,Savings,283239,Active,1/17/2022
ACC05535,U03378,B024,432941390755,Savings,390682,Active,5/31/2010
ACC05536,U00385,B001,726864630943,Savings,460514,Active,3/15/2012
ACC05537,U02715,B022,823215974986,Savings,314546,Active,10/3/2019
ACC05538,U02130,B007,464577780018,Savings,168056,Active,2/24/2011
ACC05539,U03843,B015,444664363595,Savings,390174,Active,1/26/2018
ACC05540,U00261,B006,217887155419,Savings,457037,Active,1/31/2017
ACC05541,U04740,B023,780786264928,Savings,173576,Active,5/6/2019
ACC05542,U00896,B005,828642851133,Savings,471450,Active,5/26/2019
ACC05543,U01883,B021,304876639476,Savings,103045,Active,4/28/2015
ACC05544,U01955,B030,522662030223,Savings,423456,Active,12/13/2018
ACC05545,U03634,B013,376383478777,Savings,440401,Active,5/27/2018
ACC05546,U03585,B016,465858645597,Savings,99628,Active,7/2/2018
ACC05547,U03105,B010,253711904748,Savings,210376,Active,7/24/2017
ACC05548,U03205,B006,995350231904,Savings,69235,Active,9/28/2015
ACC05549,U03499,B022,402101224884,Savings,23511,Active,1/11/2019
ACC05550,U00601,B011,554032788646,Savings,158711,Active,5/18/2015
ACC05551,U00303,B010,198130093797,Savings,365444,Active,10/16/2017
ACC05552,U04495,B004,652617160903,Savings,328605,Active,11/15/2011
ACC05553,U00779,B014,987151952318,Savings,398644,Active,3/13/2016
ACC05554,U01138,B012,954718844725,Savings,90620,Active,4/6/2017
ACC05555,U01218,B009,524844437982,Savings,297421,Active,6/10/2014
ACC05556,U04107,B026,592907940097,Savings,212265,Active,3/6/2015
ACC05557,U01928,B001,114769933662,Savings,244902,Active,12/7/2014
ACC05558,U00307,B020,283081769886,Savings,213143,Active,4/16/2023
ACC05559,U03466,B028,166164835043,Savings,32341,Active,3/12/2014
ACC05560,U02454,B016,976497147057,Savings,64433,Active,11/5/2012
ACC05561,U02194,B014,715587943156,Savings,265794,Active,8/8/2020
ACC05562,U03173,B004,260198627100,Current,247456,Active,1/23/2019
ACC05563,U01283,B022,310793294192,Savings,141263,Active,6/9/2018
ACC05564,U03927,B028,895670534946,Savings,481979,Active,3/13/2015
ACC05565,U04233,B022,454718673387,Savings,125892,Inactive,1/26/2022
ACC05566,U04874,B017,171347970629,Savings,271035,Active,10/14/2016
ACC05567,U02674,B023,444138012558,Savings,165979,Active,2/26/2018
ACC05568,U04902,B009,120760675077,Savings,343190,Active,4/29/2023
ACC05569,U01779,B005,629584614719,Savings,375123,Active,11/15/2020
ACC05570,U01004,B001,917401906998,Savings,476135,Active,4/13/2015
ACC05571,U02561,B014,782761631487,Savings,439511,Active,5/28/2023
ACC05572,U00729,B016,435949306533,Savings,232834,Active,8/25/2012
ACC05573,U03895,B026,450326718123,Savings,53359,Active,5/10/2011
ACC05574,U00771,B002,506648847681,Savings,341541,Active,5/14/2016
ACC05575,U02502,B024,579298807007,Current,456368,Active,8/20/2018
ACC05576,U03956,B027,850802805293,Savings,127100,Inactive,11/16/2018
ACC05577,U04559,B020,306291202429,Savings,240591,Active,8/25/2012
ACC05578,U01021,B002,937768039490,Savings,310702,Active,6/14/2013
ACC05579,U01833,B008,388047359665,Savings,50087,Active,8/10/2022
ACC05580,U02789,B007,224219064134,Savings,22560,Active,12/11/2019
ACC05581,U02752,B019,799621336281,Savings,404189,Active,1/28/2010
ACC05582,U03412,B009,512237719781,Current,298254,Active,7/15/2021
ACC05583,U00426,B005,410384765399,Savings,499536,Active,7/25/2016
ACC05584,U01359,B006,312245462535,Savings,252501,Active,1/11/2010
ACC05585,U03502,B016,430236295592,Current,356062,Active,9/17/2011
ACC05586,U01992,B010,335953880112,Savings,233097,Active,7/28/2020
ACC05587,U03506,B015,770777177027,Savings,97423,Active,2/11/2020
ACC05588,U01175,B011,136886571833,Savings,47539,Active,7/6/2021
ACC05589,U02006,B022,357149795604,Savings,224270,Active,7/14/2011
ACC05590,U01331,B015,416549648164,Savings,44011,Active,11/21/2015
ACC05591,U00367,B030,665000003494,Savings,423665,Active,10/17/2014
ACC05592,U02150,B016,817626673182,Savings,151921,Active,2/14/2010
ACC05593,U01313,B030,679113771068,Savings,310149,Active,10/8/2020
ACC05594,U01496,B004,140946605960,Savings,310701,Active,6/18/2013
ACC05595,U02149,B011,821509236459,Savings,237371,Active,8/14/2010
ACC05596,U01445,B029,600239751375,Savings,278209,Active,9/18/2017
ACC05597,U01341,B018,928380724501,Savings,282789,Active,10/24/2014
ACC05598,U01154,B017,360675053833,Savings,366591,Active,12/9/2022
ACC05599,U02582,B006,990226124416,Savings,27382,Active,7/13/2016
ACC05600,U02999,B027,880436407209,Savings,129550,Active,5/18/2016
ACC05601,U01911,B026,624691650226,Savings,412370,Active,10/16/2010
ACC05602,U02129,B018,680925108208,Savings,459468,Active,5/27/2010
ACC05603,U02892,B011,435804458066,Savings,412996,Active,9/13/2021
ACC05604,U02181,B002,847932800170,Savings,474401,Active,11/9/2011
ACC05605,U01680,B008,520610389164,Savings,317914,Active,2/13/2022
ACC05606,U03502,B030,573638502174,Savings,480871,Inactive,12/2/2017
ACC05607,U01537,B018,324608035562,Savings,417675,Active,2/11/2022
ACC05608,U01267,B003,714499038119,Savings,315782,Active,4/23/2020
ACC05609,U00557,B012,471677328341,Savings,68266,Active,3/12/2014
ACC05610,U04637,B006,332102510411,Savings,454185,Active,1/26/2022
ACC05611,U02067,B026,583856040315,Savings,154168,Active,3/31/2017
ACC05612,U03297,B010,164278235204,Savings,245558,Active,11/8/2018
ACC05613,U04658,B018,672442131613,Savings,159428,Active,1/24/2020
ACC05614,U01846,B003,226550417695,Savings,493598,Active,3/15/2011
ACC05615,U00184,B016,490974103820,Savings,211041,Active,1/18/2022
ACC05616,U02976,B008,976092812975,Savings,230800,Active,10/12/2011
ACC05617,U04121,B003,538658364577,Savings,374699,Active,10/9/2015
ACC05618,U01321,B024,204166724219,Savings,100274,Active,12/2/2016
ACC05619,U04056,B009,569828434086,Savings,498693,Active,8/5/2014
ACC05620,U04570,B030,936773740184,Savings,365917,Active,2/19/2022
